order_id,customer_id,order_date,offer_type,channel,revenue,cost,status
ORD_4610,CUST_593,2025-05-27,Subscription Box,LinkedIn,114.42,81.15,Completed
ORD_4611,CUST_539,2024-01-12,Subscription Box,LinkedIn,501.39,258.96,Completed
ORD_4612,CUST_928,2025-01-18,Limited Collection,Google Search,344.36,228.53,Completed
ORD_4613,CUST_51,2025-05-05,Accessories,Instagram,449.15,286.02,Completed
ORD_4614,CUST_409,2024-01-30,Beauty,Event Walk-in,207.93,96.37,Completed
ORD_4615,CUST_1484,2024-06-01,Beauty,Instagram,139.84,99.22,Completed
ORD_4616,CUST_1126,2024-08-14,Gift Card,TikTok,654.19,323.11,Completed
ORD_4617,CUST_1184,2024-04-06,Accessories,Partnership,465.38,225.43,Refunded
ORD_4618,CUST_562,2024-10-18,Beauty,Instagram,680.86,421.07,Completed
ORD_4619,CUST_1134,2025-06-10,Fashion,TikTok,474.03,167.62,Completed
ORD_4620,CUST_1494,2024-09-08,Gift Card,LinkedIn,347.07,126.05,Completed
ORD_4621,CUST_1168,2024-07-01,Gift Card,Referral,48.02,29.62,Completed
ORD_4622,CUST_630,2024-06-09,Limited Collection,LinkedIn,133.51,93.83,Completed
ORD_4623,CUST_357,2024-10-30,Subscription Box,TikTok,25.75,12.0,Completed
ORD_4624,CUST_1097,2025-02-16,Limited Collection,LinkedIn,575.78,272.41,Completed
ORD_4625,CUST_786,2024-11-20,Premium Box,Instagram,369.05,167.11,Completed
ORD_4626,CUST_315,2024-12-10,Beauty,TikTok,182.48,116.14,Completed
ORD_4627,CUST_294,2024-11-18,Subscription Box,LinkedIn,254.34,176.37,Refunded
ORD_4628,CUST_491,2024-06-29,Beauty,Event Walk-in,587.96,314.42,Completed
ORD_4629,CUST_12,2024-05-20,Fashion,Partnership,106.21,47.53,Completed
ORD_4630,CUST_1194,2024-11-21,Subscription Box,Referral,632.59,348.05,Completed
ORD_4631,CUST_1285,2024-02-18,Accessories,Google Search,304.08,172.34,Completed
ORD_4632,CUST_336,2024-06-30,Beauty,Instagram,524.83,227.56,Completed
ORD_4633,CUST_309,2025-05-22,Gift Card,TikTok,103.38,72.68,Completed
ORD_4634,CUST_386,2024-06-21,Gift Card,TikTok,279.84,142.22,Refunded
ORD_4635,CUST_462,2024-03-27,Beauty,Instagram,177.21,64.36,Completed
ORD_4636,CUST_459,2024-07-14,Premium Box,Event Walk-in,646.02,407.58,Completed
ORD_4637,CUST_389,2024-01-18,Fashion,Google Search,129.75,49.7,Completed
ORD_4638,CUST_4,2024-11-12,Fashion,Google Search,28.34,19.98,Completed
ORD_4639,CUST_913,2025-02-22,Accessories,Google Search,284.77,205.64,Cancelled
ORD_4640,CUST_307,2024-05-31,Limited Collection,Event Walk-in,140.0,95.51,Completed
ORD_4641,CUST_1255,2025-01-05,Accessories,Partnership,557.91,387.74,Completed
ORD_4642,CUST_616,2025-03-25,Gift Card,Instagram,246.12,176.88,Completed
ORD_4643,CUST_784,2024-06-28,Subscription Box,Google Search,199.72,122.88,Cancelled
ORD_4644,CUST_437,2024-01-08,Fashion,LinkedIn,42.86,15.22,Completed
ORD_4645,CUST_693,2025-06-26,Beauty,TikTok,682.5,332.1,Completed
ORD_4646,CUST_329,2024-11-02,Accessories,Event Walk-in,263.62,193.87,Completed
ORD_4647,CUST_112,2024-05-04,Beauty,Referral,379.7,170.08,Completed
ORD_4648,CUST_820,2025-01-27,Subscription Box,Partnership,655.96,424.51,Completed
ORD_4649,CUST_988,2025-06-08,Accessories,Partnership,512.04,250.24,Completed
ORD_4650,CUST_1210,2025-05-12,Fashion,Partnership,411.24,149.51,Completed
ORD_4651,CUST_134,2024-07-11,Premium Box,Google Search,162.69,110.03,Completed
ORD_4652,CUST_1321,2025-01-26,Accessories,Event Walk-in,340.44,255.2,Cancelled
ORD_4653,CUST_728,2025-01-18,Subscription Box,Event Walk-in,434.04,258.71,Completed
ORD_4654,CUST_967,2024-05-06,Limited Collection,Partnership,597.56,381.2,Completed
ORD_4655,CUST_184,2024-06-23,Accessories,Instagram,195.67,100.59,Completed
ORD_4656,CUST_601,2024-06-18,Gift Card,Referral,613.12,360.81,Completed
ORD_4657,CUST_206,2025-01-16,Fashion,TikTok,490.05,292.24,Completed
ORD_4658,CUST_918,2024-05-10,Beauty,TikTok,382.75,194.05,Completed
ORD_4659,CUST_596,2024-06-10,Gift Card,Google Search,407.02,164.01,Cancelled
ORD_4660,CUST_1352,2024-05-03,Beauty,Google Search,47.52,32.32,Completed
ORD_4661,CUST_444,2024-05-19,Gift Card,Referral,570.33,240.21,Completed
ORD_4662,CUST_112,2025-06-03,Fashion,Referral,28.34,11.98,Completed
ORD_4663,CUST_1318,2024-07-10,Premium Box,TikTok,192.05,95.52,Completed
ORD_4664,CUST_567,2024-02-07,Beauty,TikTok,385.16,184.76,Completed
ORD_4665,CUST_692,2024-10-02,Subscription Box,LinkedIn,562.74,291.73,Refunded
ORD_4666,CUST_305,2024-03-27,Premium Box,LinkedIn,315.06,178.64,Completed
ORD_4667,CUST_986,2024-02-23,Gift Card,Partnership,144.18,85.45,Completed
ORD_4668,CUST_573,2024-12-13,Beauty,Referral,23.29,9.01,Completed
ORD_4669,CUST_860,2024-04-04,Fashion,TikTok,580.48,401.36,Completed
ORD_4670,CUST_1357,2025-05-05,Limited Collection,Google Search,124.67,69.61,Completed
ORD_4671,CUST_1058,2024-07-02,Subscription Box,TikTok,456.0,227.12,Refunded
ORD_4672,CUST_377,2024-03-31,Subscription Box,Referral,447.43,307.65,Completed
ORD_4673,CUST_418,2024-09-09,Gift Card,Event Walk-in,246.55,89.76,Completed
ORD_4674,CUST_420,2024-05-03,Gift Card,LinkedIn,511.29,354.14,Completed
ORD_4675,CUST_428,2024-11-07,Gift Card,Event Walk-in,661.77,449.42,Completed
ORD_4676,CUST_471,2025-04-24,Limited Collection,Referral,605.49,417.37,Completed
ORD_4677,CUST_1319,2024-03-29,Premium Box,LinkedIn,83.22,35.72,Completed
ORD_4678,CUST_1212,2024-01-23,Gift Card,Referral,479.54,323.95,Completed
ORD_4679,CUST_481,2024-04-15,Fashion,Google Search,226.29,151.93,Completed
ORD_4680,CUST_1178,2024-08-02,Gift Card,Google Search,257.19,132.76,Completed
ORD_4681,CUST_335,2025-03-21,Gift Card,Event Walk-in,62.58,22.02,Completed
ORD_4682,CUST_1352,2024-02-23,Fashion,Google Search,642.38,473.42,Completed
ORD_4683,CUST_1480,2024-04-22,Fashion,TikTok,254.09,142.98,Refunded
ORD_4684,CUST_639,2024-11-04,Gift Card,Partnership,305.95,128.86,Cancelled
ORD_4685,CUST_1243,2025-06-18,Beauty,Google Search,340.57,229.43,Completed
ORD_4686,CUST_907,2025-02-20,Accessories,TikTok,542.74,275.2,Completed
ORD_4687,CUST_578,2025-01-24,Beauty,LinkedIn,152.25,99.31,Completed
ORD_4688,CUST_834,2024-01-31,Gift Card,Google Search,239.83,171.35,Completed
ORD_4689,CUST_795,2024-07-11,Gift Card,TikTok,450.19,292.44,Completed
ORD_4690,CUST_1286,2025-05-21,Beauty,Instagram,223.37,136.95,Completed
ORD_4691,CUST_449,2025-01-11,Beauty,Instagram,220.65,143.52,Completed
ORD_4692,CUST_725,2024-07-28,Limited Collection,Instagram,226.34,158.82,Completed
ORD_4693,CUST_905,2025-01-17,Gift Card,TikTok,530.51,265.06,Completed
ORD_4694,CUST_330,2024-05-09,Fashion,Event Walk-in,493.95,264.13,Completed
ORD_4695,CUST_224,2024-11-18,Premium Box,Instagram,538.25,207.33,Completed
ORD_4696,CUST_1167,2025-04-20,Limited Collection,TikTok,290.69,210.96,Completed
ORD_4697,CUST_1373,2025-03-11,Premium Box,Referral,545.41,277.08,Refunded
ORD_4698,CUST_733,2024-03-14,Beauty,Instagram,655.31,342.09,Completed
ORD_4699,CUST_909,2024-11-14,Subscription Box,Google Search,683.2,407.72,Completed
ORD_4700,CUST_1098,2024-01-20,Fashion,Partnership,682.9,248.43,Completed
ORD_4701,CUST_967,2024-12-22,Limited Collection,Partnership,632.82,401.73,Completed
ORD_4702,CUST_530,2024-11-24,Subscription Box,Referral,237.44,85.0,Completed
ORD_4703,CUST_768,2024-06-18,Accessories,TikTok,50.86,37.4,Completed
ORD_4704,CUST_880,2025-04-10,Subscription Box,LinkedIn,682.7,423.47,Completed
ORD_4705,CUST_651,2024-07-21,Fashion,TikTok,392.96,257.99,Completed
ORD_4706,CUST_355,2025-03-11,Subscription Box,Partnership,181.84,94.17,Completed
ORD_4707,CUST_760,2025-04-28,Limited Collection,LinkedIn,543.56,303.12,Completed
ORD_4708,CUST_230,2024-04-28,Limited Collection,Instagram,555.32,348.87,Completed
ORD_4709,CUST_345,2024-03-03,Gift Card,TikTok,87.6,44.56,Completed
ORD_4710,CUST_287,2024-05-19,Subscription Box,LinkedIn,171.91,85.81,Completed
ORD_4711,CUST_783,2024-12-18,Accessories,LinkedIn,196.89,94.52,Completed
ORD_4712,CUST_495,2024-01-15,Beauty,Google Search,562.68,323.15,Completed
ORD_4713,CUST_894,2024-04-04,Premium Box,Event Walk-in,460.75,310.38,Refunded
ORD_4714,CUST_1294,2025-06-16,Gift Card,TikTok,193.01,92.73,Completed
ORD_4715,CUST_652,2024-03-03,Fashion,Instagram,352.93,149.58,Completed
ORD_4716,CUST_800,2025-03-18,Gift Card,Google Search,152.78,108.98,Completed
ORD_4717,CUST_438,2024-06-18,Accessories,Instagram,268.82,151.22,Completed
ORD_4718,CUST_401,2024-09-25,Limited Collection,LinkedIn,380.06,197.1,Completed
ORD_4719,CUST_79,2024-01-19,Premium Box,Referral,29.02,14.7,Completed
ORD_4720,CUST_935,2024-12-06,Subscription Box,Google Search,215.4,85.86,Completed
ORD_4721,CUST_1180,2024-07-09,Gift Card,Google Search,436.06,326.16,Completed
ORD_4722,CUST_905,2024-03-07,Accessories,TikTok,87.89,61.27,Refunded
ORD_4723,CUST_957,2024-02-06,Accessories,TikTok,531.15,234.02,Completed
ORD_4724,CUST_471,2025-03-20,Accessories,Referral,77.0,38.05,Completed
ORD_4725,CUST_505,2025-04-17,Gift Card,Instagram,244.45,124.75,Completed
ORD_4726,CUST_1434,2025-05-10,Beauty,Partnership,330.91,134.1,Completed
ORD_4727,CUST_307,2024-06-23,Premium Box,Event Walk-in,437.54,257.1,Completed
ORD_4728,CUST_1090,2024-04-07,Accessories,TikTok,341.1,185.44,Completed
ORD_4729,CUST_1067,2024-08-16,Accessories,Event Walk-in,300.57,210.19,Cancelled
ORD_4730,CUST_75,2025-01-02,Beauty,Instagram,349.99,199.6,Completed
ORD_4731,CUST_8,2024-10-31,Subscription Box,Partnership,235.38,99.22,Completed
ORD_4732,CUST_298,2024-05-21,Premium Box,Event Walk-in,190.33,92.73,Completed
ORD_4733,CUST_514,2025-06-01,Limited Collection,Event Walk-in,633.23,380.93,Completed
ORD_4734,CUST_3,2024-08-02,Fashion,TikTok,102.12,50.03,Completed
ORD_4735,CUST_336,2024-06-29,Subscription Box,Instagram,119.37,78.55,Refunded
ORD_4736,CUST_70,2025-05-30,Accessories,Partnership,404.1,262.59,Completed
ORD_4737,CUST_1154,2024-02-14,Gift Card,Referral,269.07,118.92,Completed
ORD_4738,CUST_1445,2024-09-21,Accessories,LinkedIn,569.04,283.56,Completed
ORD_4739,CUST_1401,2024-01-10,Beauty,Instagram,143.22,95.16,Completed
ORD_4740,CUST_627,2024-02-23,Accessories,Partnership,653.85,342.73,Completed
ORD_4741,CUST_1473,2025-01-01,Premium Box,Instagram,92.21,62.69,Completed
ORD_4742,CUST_351,2025-01-08,Fashion,Instagram,480.53,348.71,Completed
ORD_4743,CUST_462,2025-04-27,Gift Card,Instagram,88.03,52.54,Completed
ORD_4744,CUST_1425,2024-09-06,Subscription Box,Referral,684.48,347.9,Completed
ORD_4745,CUST_945,2024-12-19,Fashion,Referral,372.32,191.61,Completed
ORD_4746,CUST_1229,2024-10-30,Subscription Box,TikTok,210.81,83.11,Completed
ORD_4747,CUST_169,2024-11-04,Subscription Box,Instagram,173.32,104.73,Refunded
ORD_4748,CUST_1266,2024-05-23,Subscription Box,Event Walk-in,250.24,122.77,Completed
ORD_4749,CUST_34,2025-01-15,Accessories,Instagram,530.99,322.76,Completed
ORD_4750,CUST_1016,2024-10-03,Limited Collection,TikTok,305.56,201.12,Completed
ORD_4751,CUST_160,2025-06-22,Beauty,Instagram,149.64,104.58,Completed
ORD_4752,CUST_541,2024-04-10,Subscription Box,Google Search,427.52,165.34,Completed
ORD_4753,CUST_848,2024-10-18,Limited Collection,Instagram,18.09,11.93,Completed
ORD_4754,CUST_110,2024-10-03,Beauty,Instagram,480.84,350.08,Completed
ORD_4755,CUST_148,2025-06-09,Beauty,Partnership,422.09,202.21,Completed
ORD_4756,CUST_1151,2024-12-09,Gift Card,Event Walk-in,119.05,43.13,Completed
ORD_4757,CUST_318,2025-04-15,Subscription Box,Referral,155.15,86.32,Completed
ORD_4758,CUST_153,2025-03-24,Limited Collection,Event Walk-in,677.09,446.59,Completed
ORD_4759,CUST_185,2025-02-24,Gift Card,Referral,358.75,219.54,Completed
ORD_4760,CUST_410,2024-10-11,Limited Collection,Event Walk-in,595.9,330.28,Refunded
ORD_4761,CUST_1316,2024-12-15,Fashion,Google Search,237.68,124.15,Completed
ORD_4762,CUST_611,2024-11-07,Premium Box,TikTok,637.35,419.36,Completed
ORD_4763,CUST_1483,2025-01-23,Gift Card,Partnership,593.22,431.77,Completed
ORD_4764,CUST_1182,2025-03-20,Beauty,Partnership,532.2,397.55,Completed
ORD_4765,CUST_986,2024-06-21,Limited Collection,Partnership,192.35,94.47,Completed
ORD_4766,CUST_327,2024-03-06,Fashion,LinkedIn,607.79,378.77,Cancelled
ORD_4767,CUST_117,2024-12-10,Gift Card,Event Walk-in,57.4,29.94,Completed
ORD_4768,CUST_348,2024-06-13,Accessories,Event Walk-in,176.74,76.31,Completed
ORD_4769,CUST_97,2024-04-17,Fashion,Referral,424.06,245.92,Refunded
ORD_4770,CUST_355,2025-05-31,Limited Collection,Partnership,445.98,283.02,Completed
ORD_4771,CUST_1011,2024-10-16,Premium Box,Referral,116.52,49.25,Completed
ORD_4772,CUST_1463,2024-04-17,Fashion,Partnership,138.78,93.25,Completed
ORD_4773,CUST_1443,2025-01-20,Accessories,Referral,332.44,117.3,Completed
ORD_4774,CUST_84,2025-01-12,Premium Box,Referral,158.2,57.39,Completed
ORD_4775,CUST_1071,2025-03-12,Subscription Box,TikTok,414.62,206.96,Completed
ORD_4776,CUST_1355,2024-02-19,Gift Card,LinkedIn,265.44,149.91,Completed
ORD_4777,CUST_979,2024-07-16,Beauty,Referral,277.43,138.46,Completed
ORD_4778,CUST_1084,2024-02-11,Fashion,TikTok,165.75,101.8,Completed
ORD_4779,CUST_948,2024-10-29,Fashion,Event Walk-in,532.72,243.03,Completed
ORD_4780,CUST_795,2025-01-08,Subscription Box,TikTok,513.32,332.61,Cancelled
ORD_4781,CUST_1341,2024-12-03,Gift Card,Instagram,558.24,392.84,Completed
ORD_4782,CUST_1235,2024-10-19,Subscription Box,Instagram,126.07,69.51,Completed
ORD_4783,CUST_24,2025-02-03,Gift Card,Partnership,689.31,243.72,Refunded
ORD_4784,CUST_226,2024-08-03,Accessories,Referral,72.97,30.8,Completed
ORD_4785,CUST_1315,2024-05-29,Gift Card,Google Search,485.74,250.69,Completed
ORD_4786,CUST_858,2025-01-27,Subscription Box,Instagram,463.19,175.85,Completed
ORD_4787,CUST_167,2025-04-30,Subscription Box,Instagram,241.41,130.17,Completed
ORD_4788,CUST_1225,2024-04-13,Gift Card,Event Walk-in,669.66,384.04,Completed
ORD_4789,CUST_429,2025-03-09,Subscription Box,Event Walk-in,660.84,233.68,Completed
ORD_4790,CUST_121,2025-02-06,Subscription Box,Instagram,177.25,77.18,Completed
ORD_4791,CUST_418,2025-04-19,Premium Box,Event Walk-in,664.84,423.07,Completed
ORD_4792,CUST_890,2025-02-10,Beauty,Event Walk-in,647.56,342.61,Completed
ORD_4793,CUST_1104,2025-01-01,Accessories,Referral,500.76,322.07,Completed
ORD_4794,CUST_26,2024-04-27,Premium Box,Referral,243.17,131.1,Completed
ORD_4795,CUST_366,2024-02-27,Premium Box,TikTok,188.93,113.57,Completed
ORD_4796,CUST_115,2025-02-22,Premium Box,Instagram,76.15,49.87,Completed
ORD_4797,CUST_1132,2024-08-18,Limited Collection,Google Search,649.86,294.43,Refunded
ORD_4798,CUST_860,2024-07-07,Accessories,TikTok,236.27,94.1,Refunded
ORD_4799,CUST_98,2025-02-20,Beauty,Partnership,543.16,317.93,Completed
ORD_4800,CUST_414,2024-10-17,Beauty,LinkedIn,116.24,63.62,Completed
ORD_4801,CUST_143,2024-06-25,Limited Collection,Google Search,599.94,347.9,Refunded
ORD_4802,CUST_856,2024-03-26,Accessories,Google Search,544.97,355.71,Completed
ORD_4803,CUST_995,2025-06-23,Beauty,TikTok,120.17,73.6,Cancelled
ORD_4804,CUST_955,2024-10-18,Premium Box,Event Walk-in,514.71,312.7,Completed
ORD_4805,CUST_1310,2024-10-23,Fashion,Event Walk-in,337.21,170.58,Completed
ORD_4806,CUST_1482,2024-08-08,Beauty,Instagram,384.33,230.51,Completed
ORD_4807,CUST_1467,2025-02-28,Gift Card,LinkedIn,446.49,273.7,Refunded
ORD_4808,CUST_1158,2024-04-28,Fashion,LinkedIn,235.44,149.44,Cancelled
ORD_4809,CUST_1266,2025-03-11,Premium Box,Event Walk-in,276.84,147.68,Completed
ORD_4810,CUST_1308,2024-02-16,Accessories,LinkedIn,457.06,334.19,Completed
ORD_4811,CUST_756,2024-12-08,Fashion,Referral,645.06,305.41,Completed
ORD_4812,CUST_659,2024-04-12,Premium Box,TikTok,484.88,347.96,Completed
ORD_4813,CUST_561,2025-01-06,Accessories,Google Search,292.32,200.35,Completed
ORD_4814,CUST_326,2024-02-26,Gift Card,Partnership,630.2,259.88,Completed
ORD_4815,CUST_95,2024-04-21,Limited Collection,Referral,638.57,379.9,Completed
ORD_4816,CUST_114,2025-01-26,Accessories,Event Walk-in,167.61,97.12,Completed
ORD_4817,CUST_923,2025-05-20,Premium Box,Partnership,357.15,253.35,Completed
ORD_4818,CUST_1455,2025-06-19,Gift Card,Referral,612.21,222.77,Cancelled
ORD_4819,CUST_299,2025-04-07,Premium Box,Instagram,174.22,108.8,Completed
ORD_4820,CUST_1258,2024-01-27,Beauty,Instagram,608.97,347.46,Refunded
ORD_4821,CUST_1247,2024-07-26,Gift Card,TikTok,431.58,163.26,Completed
ORD_4822,CUST_891,2024-10-16,Beauty,Referral,651.73,296.05,Completed
ORD_4823,CUST_122,2025-03-17,Premium Box,Instagram,196.07,130.02,Completed
ORD_4824,CUST_1118,2025-05-26,Fashion,Referral,698.3,443.16,Refunded
ORD_4825,CUST_841,2024-05-25,Fashion,Partnership,550.96,348.06,Completed
ORD_4826,CUST_409,2025-02-23,Premium Box,Event Walk-in,682.66,460.86,Completed
ORD_4827,CUST_1164,2024-12-10,Premium Box,TikTok,474.21,231.67,Completed
ORD_4828,CUST_1428,2024-08-25,Limited Collection,TikTok,679.26,356.16,Completed
ORD_4829,CUST_756,2024-02-15,Premium Box,Referral,35.83,16.09,Refunded
ORD_4830,CUST_1275,2025-05-24,Gift Card,Partnership,204.01,122.36,Completed
ORD_4831,CUST_719,2024-06-16,Subscription Box,Event Walk-in,422.54,196.62,Completed
ORD_4832,CUST_1254,2025-02-27,Accessories,Partnership,456.99,281.83,Completed
ORD_4833,CUST_268,2025-02-26,Fashion,TikTok,467.89,232.4,Refunded
ORD_4834,CUST_996,2025-04-15,Gift Card,Event Walk-in,226.9,134.1,Completed
ORD_4835,CUST_682,2024-12-27,Gift Card,Referral,63.32,35.06,Completed
ORD_4836,CUST_461,2025-04-25,Gift Card,Partnership,162.15,86.62,Completed
ORD_4837,CUST_402,2024-09-18,Fashion,Event Walk-in,209.24,143.81,Refunded
ORD_4838,CUST_853,2024-06-10,Premium Box,TikTok,108.19,52.97,Completed
ORD_4839,CUST_6,2024-05-10,Subscription Box,LinkedIn,224.39,81.09,Completed
ORD_4840,CUST_716,2024-09-18,Subscription Box,Instagram,414.38,286.83,Refunded
ORD_4841,CUST_1394,2025-04-04,Beauty,Instagram,294.99,219.73,Completed
ORD_4842,CUST_1293,2024-09-25,Limited Collection,Event Walk-in,241.6,160.58,Cancelled
ORD_4843,CUST_637,2025-04-11,Premium Box,TikTok,680.9,337.12,Completed
ORD_4844,CUST_110,2024-07-07,Premium Box,Instagram,510.24,299.53,Completed
ORD_4845,CUST_76,2025-06-21,Gift Card,Partnership,525.01,264.77,Completed
ORD_4846,CUST_1483,2024-12-14,Gift Card,Partnership,458.05,170.24,Completed
ORD_4847,CUST_1392,2024-03-13,Limited Collection,LinkedIn,623.58,435.57,Completed
ORD_4848,CUST_341,2025-06-15,Gift Card,Event Walk-in,339.08,230.77,Completed
ORD_4849,CUST_249,2025-05-17,Fashion,Event Walk-in,351.13,179.45,Completed
ORD_4850,CUST_453,2024-09-01,Gift Card,Instagram,65.76,31.58,Completed
ORD_4851,CUST_301,2025-02-07,Subscription Box,TikTok,545.52,330.21,Completed
ORD_4852,CUST_1062,2025-05-09,Fashion,Instagram,390.77,218.68,Completed
ORD_4853,CUST_1152,2024-09-11,Gift Card,Google Search,268.48,158.11,Cancelled
ORD_4854,CUST_338,2024-02-11,Limited Collection,Instagram,240.52,161.87,Completed
ORD_4855,CUST_1433,2024-03-29,Limited Collection,Google Search,627.17,371.07,Completed
ORD_4856,CUST_918,2025-01-29,Fashion,TikTok,679.81,266.36,Completed
ORD_4857,CUST_448,2025-02-16,Gift Card,Referral,682.94,342.61,Completed
ORD_4858,CUST_531,2025-01-07,Premium Box,Partnership,412.37,245.42,Completed
ORD_4859,CUST_1019,2024-03-29,Fashion,TikTok,441.0,213.15,Completed
ORD_4860,CUST_389,2024-07-17,Fashion,Google Search,271.16,95.03,Refunded
ORD_4861,CUST_281,2025-03-27,Subscription Box,Referral,261.66,99.54,Completed
ORD_4862,CUST_699,2025-01-29,Beauty,Google Search,364.04,206.77,Completed
ORD_4863,CUST_1467,2024-01-29,Accessories,LinkedIn,621.1,427.78,Completed
ORD_4864,CUST_179,2024-10-30,Subscription Box,LinkedIn,611.51,397.77,Completed
ORD_4865,CUST_926,2025-02-02,Fashion,Instagram,409.91,263.38,Completed
ORD_4866,CUST_399,2024-04-10,Beauty,Referral,644.69,390.54,Completed
ORD_4867,CUST_437,2025-02-10,Beauty,LinkedIn,672.9,498.25,Completed
ORD_4868,CUST_88,2025-06-22,Accessories,TikTok,256.0,129.3,Completed
ORD_4869,CUST_390,2025-03-05,Fashion,Partnership,256.28,188.77,Completed
ORD_4870,CUST_573,2024-01-14,Accessories,Referral,103.81,77.73,Completed
ORD_4871,CUST_845,2024-01-21,Limited Collection,Google Search,170.46,92.15,Completed
ORD_4872,CUST_650,2024-01-07,Accessories,Instagram,389.65,223.5,Completed
ORD_4873,CUST_256,2025-05-04,Accessories,Referral,352.43,124.16,Cancelled
ORD_4874,CUST_243,2025-06-19,Gift Card,Instagram,494.81,306.98,Completed
ORD_4875,CUST_637,2025-01-03,Limited Collection,TikTok,91.28,48.17,Completed
ORD_4876,CUST_701,2024-09-16,Subscription Box,Referral,218.84,131.96,Completed
ORD_4877,CUST_301,2024-02-24,Beauty,TikTok,647.27,361.22,Completed
ORD_4878,CUST_1144,2024-09-06,Limited Collection,LinkedIn,503.52,199.08,Completed
ORD_4879,CUST_716,2024-08-08,Limited Collection,Instagram,683.91,250.66,Completed
ORD_4880,CUST_243,2024-05-25,Premium Box,Instagram,266.13,183.97,Completed
ORD_4881,CUST_987,2024-08-23,Accessories,Event Walk-in,188.83,80.19,Completed
ORD_4882,CUST_1109,2024-09-26,Gift Card,Google Search,584.05,411.18,Completed
ORD_4883,CUST_695,2024-01-24,Accessories,LinkedIn,236.18,147.95,Refunded
ORD_4884,CUST_805,2025-03-24,Subscription Box,Event Walk-in,177.75,128.86,Completed
ORD_4885,CUST_1356,2024-03-04,Fashion,Instagram,43.33,19.19,Completed
ORD_4886,CUST_914,2024-11-26,Beauty,TikTok,471.1,337.5,Completed
ORD_4887,CUST_219,2024-10-10,Gift Card,Event Walk-in,665.6,386.99,Completed
ORD_4888,CUST_780,2025-03-31,Gift Card,LinkedIn,62.13,27.68,Completed
ORD_4889,CUST_1260,2024-10-29,Accessories,Referral,459.12,162.57,Completed
ORD_4890,CUST_50,2025-02-15,Premium Box,Referral,280.77,194.59,Completed
ORD_4891,CUST_82,2024-08-07,Fashion,TikTok,107.96,59.33,Completed
ORD_4892,CUST_850,2024-05-21,Limited Collection,Partnership,142.13,55.82,Refunded
ORD_4893,CUST_1304,2025-02-25,Beauty,TikTok,557.38,260.66,Completed
ORD_4894,CUST_1255,2025-03-21,Beauty,Partnership,612.54,445.15,Refunded
ORD_4895,CUST_1141,2025-04-16,Beauty,LinkedIn,103.91,71.01,Completed
ORD_4896,CUST_1498,2024-07-22,Subscription Box,Referral,336.63,237.22,Completed
ORD_4897,CUST_1173,2024-12-26,Premium Box,Google Search,383.86,279.31,Completed
ORD_4898,CUST_407,2024-09-12,Premium Box,Instagram,254.83,95.59,Completed
ORD_4899,CUST_1206,2024-12-07,Premium Box,LinkedIn,475.81,297.11,Completed
ORD_4900,CUST_433,2024-03-02,Subscription Box,Instagram,692.95,268.79,Completed
ORD_4901,CUST_379,2024-02-04,Subscription Box,Google Search,410.56,276.79,Completed
ORD_4902,CUST_784,2024-10-03,Beauty,Google Search,399.67,204.28,Completed
ORD_4903,CUST_474,2025-03-14,Beauty,Referral,223.32,98.59,Completed
ORD_4904,CUST_701,2024-07-24,Gift Card,Referral,408.96,181.42,Completed
ORD_4905,CUST_1152,2024-07-07,Fashion,Google Search,107.26,57.71,Refunded
ORD_4906,CUST_314,2024-09-25,Subscription Box,Instagram,506.97,253.97,Completed
ORD_4907,CUST_157,2025-01-13,Premium Box,Instagram,653.74,452.02,Completed
ORD_4908,CUST_1052,2024-06-26,Fashion,Partnership,207.44,114.04,Refunded
ORD_4909,CUST_486,2024-11-26,Premium Box,TikTok,361.81,191.03,Completed
ORD_4910,CUST_1233,2024-05-11,Subscription Box,LinkedIn,284.59,186.87,Completed
ORD_4911,CUST_497,2025-03-11,Fashion,Instagram,414.57,155.59,Completed
ORD_4912,CUST_281,2024-07-10,Limited Collection,Referral,626.63,300.51,Completed
ORD_4913,CUST_1464,2024-05-16,Subscription Box,Event Walk-in,421.47,188.87,Completed
ORD_4914,CUST_1112,2025-06-07,Premium Box,TikTok,374.64,199.52,Completed
ORD_4915,CUST_785,2024-09-15,Accessories,TikTok,311.93,169.07,Completed
ORD_4916,CUST_1124,2024-12-01,Subscription Box,Partnership,681.08,483.68,Completed
ORD_4917,CUST_73,2024-05-02,Gift Card,Partnership,642.57,438.07,Completed
ORD_4918,CUST_358,2025-04-26,Premium Box,Event Walk-in,62.88,47.14,Completed
ORD_4919,CUST_745,2024-02-26,Premium Box,Partnership,665.62,311.72,Completed
ORD_4920,CUST_727,2025-01-29,Fashion,Event Walk-in,244.25,86.93,Completed
ORD_4921,CUST_1041,2025-03-22,Premium Box,Referral,550.18,263.97,Completed
ORD_4922,CUST_497,2024-08-21,Gift Card,Instagram,288.62,197.46,Refunded
ORD_4923,CUST_693,2024-08-19,Accessories,TikTok,457.27,180.35,Completed
ORD_4924,CUST_530,2025-05-19,Fashion,Referral,477.11,245.57,Completed
ORD_4925,CUST_801,2024-04-25,Subscription Box,Event Walk-in,573.52,403.16,Completed
ORD_4926,CUST_1198,2025-03-11,Beauty,Google Search,148.17,94.43,Completed
ORD_4927,CUST_1201,2024-01-20,Premium Box,Partnership,167.1,59.18,Completed
